,Name,Country,GamesPlayed,Goals,Assists,Points,PlusMinus,ShotsOnGoal,GameWinningGoals,ShootingPercentage,AvgPlusMinus,in_HOF
1091,"Martins, Steve",Canada,267,21,25,46,-36,249,2,0.08433734939759040,-0.1348314606741570,0
1092,"Martin, Terry",Canada,479,104,101,205,-48,583,10,0.1783876500857630,-0.10020876826722300,0
1093,"Martin, Tom",Canada,92,12,11,23,10,75,1,0.16,0.10869565217391300,0
1094,"Maruk, Dennis",Canada,888,356,522,878,-75,2229,26,0.15971287572902600,-0.08445945945945950,0
1095,"Matteau, Stephane",Canada,848,144,172,316,41,1021,19,0.14103819784525000,0.04834905660377360,0
1096,"Matthias, Shawn",Canada,205,25,35,60,-10,306,3,0.08169934640522880,-0.04878048780487810,0
1097,"May, Alan",Canada,393,31,45,76,-18,325,6,0.09538461538461540,-0.04580152671755730,0
1098,"May, Brad",Canada,1041,127,161,288,-21,1358,23,0.093519882179676,-0.020172910662824200,0
1099,"Mayers, Jamal",Canada,896,90,127,217,-89,1219,10,0.07383100902379000,-0.09933035714285710,0
1100,"McAdam, Gary",Canada,534,96,132,228,-54,856,14,0.11214953271028000,-0.10112359550561800,0
1101,"McAmmond, Dean",Canada,996,186,262,448,36,1480,29,0.12567567567567600,0.03614457831325300,0
1102,"McBain, Andrew",Canada,608,129,172,301,-151,878,8,0.1469248291571750,-0.24835526315789500,0
1103,"McCarty, Darren",Canada,758,127,161,288,61,1200,21,0.10583333333333300,0.08047493403693930,0
1104,"McCarthy, Sandy",Canada,736,72,76,148,-81,789,12,0.09125475285171100,-0.11005434782608700,0
1105,"McCarthy, Tom",Canada,460,178,221,399,54,929,28,0.1916038751345530,0.11739130434782600,0
1106,"McCauley, Alyn",Canada,488,69,97,166,25,665,10,0.1037593984962410,0.05122950819672130,0
1108,"McClement, Jay",Canada,553,63,114,177,-76,758,12,0.08311345646438000,-0.13743218806509900,0
1109,"McClelland, Kevin",Canada,588,68,112,180,-38,611,7,0.11129296235679200,-0.06462585034013610,0
1110,"McCleary, Trent",Canada,192,8,15,23,-30,121,1,0.06611570247933880,-0.15625,0
1111,"McCormick, Cody",Canada,321,18,36,54,-7,340,4,0.052941176470588200,-0.021806853582554500,0
1112,"McCourt, Dale",Canada,532,194,284,478,-67,1353,19,0.1433850702143390,-0.12593984962406000,0
1113,"McCreary, Bill",Canada,282,50,57,107,17,548,7,0.09124087591240880,0.06028368794326240,0
1114,"McCreary, Keith",Canada,523,131,109,240,-51,1004,19,0.13047808764940200,-0.09751434034416830,0
1115,"McDonald, Ab",Canada,245,70,80,150,15,553,10,0.12658227848101300,0.061224489795918400,0
1116,"McDonough, Al",Canada,237,73,88,161,3,707,11,0.10325318246110300,0.012658227848101300,0
1117,"McDonald, Andy",Canada,648,175,293,468,7,1580,25,0.11075949367088600,0.010802469135802500,0
1119,"McDonald, Lanny",Canada,1111,500,506,1006,41,3444,53,0.14518002322880400,0.0369036903690369,1
1121,"McGinn, Jamie",Canada,221,35,27,62,-18,325,5,0.1076923076923080,-0.08144796380090500,0
1122,"McGrattan, Brian",Canada,212,3,13,16,-1,100,0,0.03,-0.0047169811320754700,0
1124,"McIntyre, John",Canada,351,24,54,78,-32,189,2,0.12698412698412700,-0.09116809116809120,0
1125,"McKay, Randy",Canada,932,162,201,363,88,1210,29,0.13388429752066100,0.0944206008583691,0
1126,"McKechnie, Walt",Canada,955,214,392,606,-115,1633,24,0.131047152480098,-0.12041884816753900,0
1127,"McKegney, Tony",Canada,912,320,319,639,3,2092,28,0.15296367112810700,0.003289473684210530,0
1128,"McKenzie, Jim",Canada,880,48,52,100,-86,444,6,0.10810810810810800,-0.09772727272727270,0
1129,"McKenzie, John",Canada,348,139,199,338,93,787,23,0.17662007623888200,0.2672413793103450,0
1130,"McKenna, Sean",Canada,414,82,80,162,-48,610,6,0.13442622950819700,-0.11594202898550700,0
1131,"McKenna, Steve",Canada,373,18,14,32,-40,199,4,0.09045226130653270,-0.10723860589812300,0
1132,"McLean, Brett",Canada,385,56,106,162,-28,629,6,0.0890302066772655,-0.07272727272727270,0
1133,"McLeod, Cody",Canada,348,37,29,66,-37,430,4,0.08604651162790700,-0.10632183908046000,0
1134,"McLlwain, Dave",Canada,501,100,107,207,-126,725,11,0.13793103448275900,-0.25149700598802400,0
1136,"McMillan, Brandon",Canada,85,11,14,25,-15,103,2,0.10679611650485400,-0.17647058823529400,0
1137,"McNab, Peter",Canada,954,363,450,813,130,1956,47,0.18558282208589000,0.13626834381551400,0
1138,"McPhee, George",Canada,115,24,25,49,-3,122,5,0.19672131147541000,-0.02608695652173910,0
1139,"McPhee, Mike",Canada,744,200,199,399,99,1378,21,0.14513788098693800,0.13306451612903200,0
1140,"McRae, Basil",Canada,576,53,83,136,-102,613,4,0.0864600326264274,-0.17708333333333300,0
1141,"McRae, Ken",Canada,137,14,21,35,-59,161,3,0.08695652173913040,-0.4306569343065690,0
1142,"McSheffrey, Bryan",Canada,90,13,7,20,-45,117,0,0.1111111111111110,-0.5,0
1143,"McSorley, Marty",Canada,167,21,38,59,22,185,2,0.11351351351351400,0.1317365269461080,0
1144,"Meagher, Rick",Canada,691,144,165,309,-45,1267,15,0.11365430149960500,-0.06512301013024600,0
1145,"Meehan, Gerry",Canada,670,180,243,423,-116,1450,23,0.12413793103448300,-0.17313432835820900,0
1146,"Mellanby, Scott",Canada,1431,364,476,840,-36,2960,56,0.12297297297297300,-0.025157232704402500,0
1147,"Menard, Howie",Canada,148,23,42,65,4,242,6,0.09504132231404960,0.02702702702702700,0
1148,"Merrick, Wayne",Canada,774,191,265,456,24,1500,26,0.12733333333333300,0.031007751937984500,0
1149,"Messier, Eric",Canada,231,14,30,44,-12,209,5,0.06698564593301440,-0.05194805194805200,0
1150,"Messier, Mark",Canada,1756,694,1193,1887,210,4219,92,0.16449395591372400,0.11958997722095700,1
1151,"Metropolit, Glen",Canada,407,57,102,159,8,612,10,0.09313725490196080,0.019656019656019700,0
1153,"Mickey, Larry",Canada,276,39,53,92,-29,432,9,0.09027777777777780,-0.10507246376811600,0
1154,"Middleton, Rick",Canada,1005,448,540,988,180,2275,59,0.19692307692307700,0.1791044776119400,0
1164,"Miller, Tom",Canada,118,16,25,41,-50,142,1,0.11267605633802800,-0.423728813559322,0
1166,"Minor, Gerry",Canada,140,11,21,32,-8,141,0,0.07801418439716310,-0.05714285714285710,0
1167,"Mitchell, John",Canada,222,25,46,71,-20,280,2,0.08928571428571430,-0.09009009009009010,0
1168,"Mitchell, Torrey",Canada,280,30,43,73,7,385,1,0.07792207792207790,0.025,0
1171,"Moen, Travis",Canada,570,52,55,107,-61,653,5,0.07963246554364470,-0.10701754385964900,0
1172,"Moffat, Lyle",Canada,97,12,16,28,-27,104,1,0.11538461538461500,-0.27835051546391800,0
1173,"Moger, Sandy",Canada,236,41,38,79,-27,306,10,0.13398692810457500,-0.11440677966101700,0
1175,"Mohns, Doug",Canada,130,46,48,94,15,310,6,0.14838709677419400,0.11538461538461500,0
1176,"Mokosak, Carl",Canada,83,11,15,26,-18,73,0,0.1506849315068490,-0.21686746987951800,0
1178,"Moller, Mike",Canada,134,15,28,43,2,112,4,0.13392857142857100,0.014925373134328400,0
1180,"Momesso, Sergio",Canada,710,152,193,345,7,1248,21,0.12179487179487200,0.009859154929577470,0
1181,"Monahan, Garry",Canada,748,116,169,285,-4,1304,17,0.08895705521472390,-0.0053475935828877,0
1182,"Monahan, Hartland",Canada,334,61,80,141,-119,520,7,0.11730769230769200,-0.3562874251497010,0
1183,"Mondou, Pierre",Canada,548,194,262,456,215,1110,26,0.17477477477477500,0.39233576642335800,0
1184,"Montgomery, Jim",Canada,122,9,25,34,-6,109,1,0.08256880733944960,-0.04918032786885250,0
1185,"Moore, Dominic",Canada,530,67,118,185,-31,915,7,0.073224043715847,-0.05849056603773590,0
1187,"Moreau, Ethan",Canada,928,147,140,287,-15,1557,27,0.09441233140655110,-0.016163793103448300,0
1188,"Morin, Stephane",Canada,90,16,39,55,4,124,2,0.12903225806451600,0.044444444444444400,0
1190,"Morrison, Brendan",Canada,934,200,401,601,86,1613,42,0.12399256044637300,0.09207708779443260,0
1191,"Morrison, George",Canada,115,17,21,38,-13,156,2,0.10897435897435900,-0.11304347826087000,0
1193,"Morrison, Lew",Canada,564,39,52,91,-60,513,6,0.07602339181286550,-0.10638297872340400,0
1194,"Morrow, Brenden",Canada,806,237,280,517,110,1531,42,0.15480078380143700,0.13647642679900700,0
1196,"Mott, Morris",Canada,199,18,32,50,-46,192,2,0.09375,-0.23115577889447200,0
1197,"Moulson, Matt",Canada,275,103,77,180,-13,705,14,0.14609929078014200,-0.04727272727272730,0
1199,"Moxey, Jim",Canada,127,22,27,49,-29,245,0,0.08979591836734690,-0.2283464566929130,0
1200,"Muckalt, Bill",Canada,256,40,57,97,0,374,4,0.10695187165775400,0.0,0
1204,"Muller, Kirk",Canada,1349,357,602,959,-146,2791,47,0.12791114295951300,-0.10822831727205300,0
1205,"Mulvey, Grant",Canada,586,149,135,284,-69,1131,19,0.1317418213969940,-0.11774744027303800,0
1206,"Mulvey, Paul",Canada,225,30,51,81,-42,348,4,0.08620689655172410,-0.18666666666666700,0
1207,"Murdoch, Bob",Canada,260,72,85,157,-42,530,13,0.13584905660377400,-0.16153846153846200,0
1208,"Murdoch, Don",Canada,320,121,117,238,-32,921,14,0.13137893593919700,-0.1,0
1209,"Murphy, Joe",Canada,779,233,295,528,29,1710,26,0.13625730994152000,0.037227214377406900,0
1210,"Murphy, Mike",Canada,831,238,318,556,5,1943,35,0.1224909933093160,0.006016847172081830,0
1211,"Murphy, Ron",Canada,92,18,44,62,22,165,2,0.10909090909090900,0.2391304347826090,0
1212,"Murphy, Rob",Canada,125,9,12,21,-54,100,1,0.09,-0.432,0
1213,"Murray, Andrew",Canada,220,24,16,40,-7,288,4,0.08333333333333330,-0.031818181818181800,0
1214,"Murray, Chris",Canada,242,16,18,34,-8,186,3,0.08602150537634410,-0.03305785123966940,0
1215,"Murray, Garth",Canada,116,8,2,10,-19,86,1,0.09302325581395350,-0.16379310344827600,0
1216,"Murray, Glen",Canada,1009,337,314,651,14,2576,55,0.13082298136646000,0.013875123885034700,0
1217,"Murray, Marty",Canada,261,31,42,73,5,306,2,0.10130718954248400,0.019157088122605400,0
1218,"Murray, Rem",Canada,560,94,121,215,1,752,15,0.125,0.0017857142857142900,0
1219,"Murray, Rob",Canada,107,4,15,19,-10,61,1,0.06557377049180330,-0.09345794392523360,0
1220,"Murray, Troy",Canada,915,230,354,584,49,1535,32,0.1498371335504890,0.053551912568306000,0
1221,"Myhres, Brantt",Canada,154,6,2,8,-9,27,2,0.2222222222222220,-0.05844155844155840,0
1222,"Nachbaur, Don",Canada,223,23,46,69,-17,220,1,0.10454545454545500,-0.07623318385650220,0
1224,"Nanne, Lou",Canada,356,56,92,148,-45,567,10,0.09876543209876540,-0.12640449438202200,0
1225,"Napier, Mark",Canada,767,235,306,541,144,1397,28,0.16821760916249100,0.1877444589309000,0
1226,"Nash, Rick",Canada,674,289,258,547,-71,2278,44,0.12686567164179100,-0.10534124629080100,0
1227,"Nash, Tyson",Canada,374,27,37,64,2,452,4,0.059734513274336300,0.0053475935828877,0
1231,"Neal, James",Canada,314,113,105,218,-3,912,13,0.12390350877193000,-0.009554140127388540,0
1235,"Needham, Mike",Canada,86,9,5,14,-3,58,3,0.15517241379310300,-0.03488372093023260,0
1236,"Neely, Bob",Canada,161,29,35,64,-42,263,5,0.11026615969581700,-0.2608695652173910,0
1237,"Neely, Cam",Canada,726,395,299,694,82,2148,61,0.18389199255121000,0.11294765840220400,1
1238,"Neil, Chris",Canada,731,90,110,200,0,928,9,0.09698275862068970,0.0,0
1240,"Nemirovsky, David",Canada,91,16,22,38,-2,123,1,0.13008130081300800,-0.02197802197802200,0
1241,"Nesterenko, Eric",Canada,324,54,83,137,45,404,7,0.13366336633663400,0.1388888888888890,0
1242,"Neufeld, Ray",Canada,595,157,200,357,-163,1076,16,0.14591078066914500,-0.2739495798319330,0
1243,"Nevin, Bob",Canada,664,182,244,426,85,1289,29,0.14119472459270800,0.1280120481927710,0
1244,"Newman, Dan",Canada,126,17,24,41,-17,173,2,0.09826589595375720,-0.1349206349206350,0
1245,"Nicholls, Bernie",Canada,1127,475,734,1209,-38,3231,35,0.14701330857319700,-0.03371783496007100,0
1246,"Nichol, Scott",Canada,632,55,71,126,-18,690,4,0.07971014492753620,-0.028481012658227800,0
1248,"Niedermayer, Rob",Canada,1153,186,283,469,-123,1813,29,0.10259238830667400,-0.10667823070251500,0
1252,"Nienhuis, Kraig",Canada,87,20,16,36,-16,149,2,0.1342281879194630,-0.1839080459770120,0
1253,"Nieuwendyk, Joe",Canada,1257,564,562,1126,155,3242,93,0.17396668723010500,0.12330946698488500,1
1256,"Nill, Jim",Canada,524,58,87,145,-66,375,7,0.15466666666666700,-0.12595419847328200,0
1259,"Nilsson, Robert",Canada,252,37,81,118,-15,361,3,0.10249307479224400,-0.05952380952380950,0
1264,"Nolet, Simon",Canada,562,150,182,332,-23,1360,17,0.11029411764705900,-0.04092526690391460,0
1268,"Nowak, Hank",Canada,180,26,29,55,-37,270,3,0.0962962962962963,-0.20555555555555600,0
1272,"Oates, Adam",Canada,1337,341,1079,1420,35,2392,56,0.14255852842809400,0.02617801047120420,1
1273,"Oddleifson, Chris",Canada,524,95,191,286,-12,631,8,0.15055467511885900,-0.022900763358778600,0
1274,"Odgers, Jeff",Canada,821,75,70,145,-116,716,7,0.10474860335195500,-0.14129110840438500,0
1275,"Odjick, Gino",Canada,605,64,73,137,-21,753,13,0.0849933598937583,-0.03471074380165290,0
1276,"O'Donnell, Fred",Canada,115,15,11,26,6,95,3,0.15789473684210500,0.05217391304347830,0
1277,"O'Donoghue, Don",Canada,125,18,17,35,-50,129,1,0.13953488372093000,-0.4,0
1280,"Ogilvie, Brian",Canada,90,15,21,36,-23,146,2,0.10273972602739700,-0.25555555555555600,0
1281,"Ogrodnick, John",Canada,928,402,425,827,-51,2813,45,0.1429079274795590,-0.05495689655172410,0
1287,"Oliver, David",Canada,233,49,49,98,-31,307,1,0.15960912052117300,-0.13304721030042900,0
1288,"Oliver, Murray",Canada,597,127,208,335,-18,1310,15,0.09694656488549620,-0.03015075376884420,0
1291,"O'Neill, Jeff",Canada,821,237,259,496,-115,1961,47,0.12085670576236600,-0.14007308160779500,0
1292,"Orban, Bill",Canada,114,8,15,23,-17,86,0,0.09302325581395350,-0.14912280701754400,0
1293,"O'Reilly, Cal",Canada,113,13,28,41,-4,90,1,0.14444444444444400,-0.035398230088495600,0
1294,"O'Reilly, Ryan",Canada,236,39,68,107,-4,443,5,0.08803611738148980,-0.01694915254237290,0
1295,"O'Reilly, Terry",Canada,891,204,402,606,212,1254,32,0.16267942583732100,0.23793490460157100,0
1296,"Orlando, Gates",Canada,98,18,26,44,-10,116,1,0.15517241379310300,-0.10204081632653100,0
1297,"Orr, Colton",Canada,378,11,9,20,-34,148,4,0.07432432432432430,-0.08994708994708990,0
1300,"Osborne, Mark",Canada,919,212,319,531,-94,1610,27,0.13167701863354000,-0.10228509249183900,0
1301,"O'Shea, Danny",Canada,369,64,115,179,-37,677,11,0.09453471196454950,-0.1002710027100270,0
1302,"O'Shea, Kevin",Canada,134,13,18,31,-44,131,1,0.09923664122137400,-0.3283582089552240,0
1304,"O'Sullivan, Patrick",Canada,334,58,103,161,-61,846,7,0.06855791962174940,-0.18263473053892200,0
1306,"Ott, Steve",Canada,566,85,135,220,-12,800,12,0.10625,-0.02120141342756180,0
1307,"Ouellet, Michel",Canada,190,52,64,116,-4,370,2,0.14054054054054100,-0.021052631578947400,0
1311,"Paddock, John",Canada,87,8,14,22,-22,83,0,0.0963855421686747,-0.25287356321839100,0
1313,"Paiement, Rosaire",Canada,190,48,52,100,-42,524,5,0.0916030534351145,-0.22105263157894700,0
1314,"Paiement, Wilf",Canada,946,356,458,814,-140,2720,29,0.13088235294117600,-0.14799154334038100,0
1315,"Paille, Daniel",Canada,381,60,64,124,14,504,5,0.11904761904761900,0.03674540682414700,0
1318,"Palmer, Brad",Canada,168,32,38,70,-26,362,3,0.08839779005524860,-0.15476190476190500,0
1321,"Pappin, Jim",Canada,602,237,264,501,74,1341,37,0.1767337807606260,0.12292358803986700,0
1322,"Parenteau, P.A.",Canada,188,41,88,129,-19,373,4,0.10991957104557600,-0.10106382978723400,0
1323,"Parise, J.P.",Canada,869,236,354,590,-30,1879,30,0.12559872272485400,-0.03452243958573070,0
1330,"Paslawski, Greg",Canada,650,187,185,372,-35,1238,29,0.15105008077544400,-0.05384615384615390,0
1331,"Paterson, Joe",Canada,291,19,37,56,-42,231,3,0.08225108225108230,-0.14432989690721600,0
1332,"Paterson, Rick",Canada,430,50,43,93,-12,329,5,0.1519756838905780,-0.027906976744186000,0
1333,"Patey, Larry",Canada,717,153,163,316,-126,1115,19,0.13721973094170400,-0.17573221757322200,0
1335,"Patrick, Steve",Canada,250,40,68,108,-8,285,1,0.14035087719298200,-0.032,0
1336,"Patterson, Colin",Canada,504,96,109,205,93,612,8,0.1568627450980390,0.18452380952381000,0
1339,"Payer, Serge",Canada,124,7,6,13,-7,110,0,0.06363636363636360,-0.056451612903225800,0
1340,"Payne, Steve",Canada,613,228,238,466,28,1619,19,0.14082767140210000,0.04567699836867860,0
1342,"Pearson, Rob",Canada,269,56,54,110,-31,461,8,0.12147505422993500,-0.11524163568773200,0
1343,"Pearson, Scott",Canada,292,56,42,98,-39,436,10,0.12844036697247700,-0.13356164383561600,0
1344,"Peat, Stephen",Canada,130,8,2,10,-16,41,0,0.1951219512195120,-0.12307692307692300,0
1345,"Peca, Michael",Canada,864,176,289,465,66,1484,33,0.11859838274932600,0.0763888888888889,0
1346,"Pederson, Barry",Canada,701,238,416,654,71,1490,36,0.1597315436241610,0.10128388017118400,0
1347,"Pederson, Denis",Canada,435,57,71,128,-18,624,11,0.09134615384615380,-0.041379310344827600,0
1348,"Pederson, Mark",Canada,169,35,50,85,-14,243,5,0.1440329218107000,-0.08284023668639050,0
1349,"Pelley, Rod",Canada,256,9,20,29,-22,273,1,0.03296703296703300,-0.0859375,0
1350,"Pellerin, Scott",Canada,536,72,126,198,16,738,10,0.0975609756097561,0.029850746268656700,0
1353,"Penner, Dustin",Canada,489,135,126,261,-17,1083,19,0.12465373961218800,-0.034764826175869100,0
1354,"Peplinski, Jim",Canada,711,161,263,424,51,1272,22,0.12657232704402500,0.07172995780590720,0
1356,"Perrault, Joel",Canada,96,12,14,26,-18,150,2,0.08,-0.1875,0
1357,"Perreault, Gilbert",Canada,1191,512,814,1326,42,3079,81,0.1662877557648590,0.03526448362720400,1
1358,"Perreault, Mathieu",Canada,120,27,26,53,10,128,5,0.2109375,0.08333333333333330,0
1359,"Perreault, Yanic",Canada,859,247,269,516,-20,1678,41,0.1471990464839090,-0.023282887077997700,0
1360,"Perrin, Eric",Canada,245,32,72,104,-15,384,0,0.08333333333333330,-0.061224489795918400,0
1361,"Perron, David",Canada,292,74,99,173,45,538,10,0.137546468401487,0.1541095890410960,0
1362,"Perrott, Nathan",Canada,89,4,5,9,-5,73,2,0.0547945205479452,-0.056179775280898900,0
1364,"Perry, Corey",Canada,530,205,224,429,37,1612,36,0.1271712158808930,0.06981132075471700,0
1365,"Peters, Andrew",Canada,229,4,3,7,-17,87,0,0.04597701149425290,-0.07423580786026200,0
1366,"Peterson, Brent",Canada,620,72,141,213,-8,633,9,0.11374407582938400,-0.012903225806451600,0
1367,"Peters, Garry",Canada,231,27,28,55,-45,483,5,0.055900621118012400,-0.19480519480519500,0
1368,"Peters, Jimmy",Canada,300,36,35,71,-38,323,4,0.11145510835913300,-0.12666666666666700,0
1370,"Peters, Warren",Canada,96,4,4,8,-18,86,0,0.046511627906976700,-0.1875,0
1376,"Pettinger, Matt",Canada,422,65,58,123,-55,633,10,0.10268562401263800,-0.13033175355450200,0
1377,"Peverley, Rich",Canada,333,71,122,193,5,648,18,0.1095679012345680,0.015015015015015000,0
1378,"Phillipoff, Harold",Canada,141,26,57,83,25,213,4,0.12206572769953100,0.1773049645390070,0
1379,"Picard, Michel",Canada,166,28,42,70,-9,236,3,0.11864406779661000,-0.05421686746987950,0
1380,"Pierce, Randy",Canada,277,62,76,138,-60,558,10,0.1111111111111110,-0.21660649819494600,0
1381,"Pinder, Gerry",Canada,223,55,69,124,3,411,6,0.13381995133820000,0.013452914798206300,0
1383,"Pirus, Alex",Canada,159,30,28,58,-53,231,2,0.12987012987013000,-0.3333333333333330,0
1384,"Pisani, Fernando",Canada,462,87,82,169,5,698,7,0.12464183381088800,0.010822510822510800,0
1385,"Pittis, Domenic",Canada,86,5,11,16,-8,71,2,0.07042253521126760,-0.09302325581395350,0
1389,"Plante, Pierre",Canada,599,125,172,297,-29,951,17,0.13144058885383800,-0.048414023372287100,0
1394,"Poddubny, Walt",Canada,468,184,238,422,4,1124,15,0.16370106761565800,0.008547008547008550,0
1396,"Poeschek, Rudy",Canada,132,1,9,10,-6,67,0,0.014925373134328400,-0.045454545454545500,0
1399,"Polis, Greg",Canada,615,174,169,343,-77,1587,14,0.10964083175803400,-0.12520325203252000,0
1400,"Polonich, Dennis",Canada,390,59,82,141,-78,587,1,0.10051107325383300,-0.2,0
1401,"Pominville, Jason",Canada,541,175,256,431,40,1512,19,0.11574074074074100,0.07393715341959340,0
1403,"Porter, Chris",Canada,98,8,8,16,-6,123,2,0.06504065040650410,-0.061224489795918400,0
1406,"Potvin, Marc",Canada,121,3,5,8,-25,68,0,0.04411764705882350,-0.2066115702479340,0
1407,"Pouliot, Benoit",Canada,257,53,51,104,27,392,13,0.13520408163265300,0.10505836575875500,0
1408,"Poulin, Dave",Canada,724,205,325,530,212,1290,28,0.15891472868217100,0.292817679558011,0
